transaction_id,transaction_date,product_id,customer_id,region_id,quantity,revenue,cost
T02653,2023-12-28,P04,C01,R02,2,564,386
T02654,2023-07-05,P05,C04,R03,1,83,50
T02655,2024-10-17,P05,C02,R01,5,345,265
T02656,2024-08-06,P04,C010,R03,3,924,711
T02657,2023-05-09,P02,C08,R02,3,636,477
T02658,2023-09-18,P04,C03,R02,5,1640,1035
T02659,2024-05-29,P04,C07,R03,2,588,354
T02660,2024-03-24,P03,C07,R02,1,315,222
T02661,2023-04-14,P05,C09,R04,3,237,189
T02662,2024-04-27,P03,C06,R03,5,1515,980
T02663,2023-08-12,P03,C01,R01,5,1550,1130
T02664,2024-05-05,P04,C08,R03,4,1136,760
T02665,2024-04-17,P03,C01,R03,5,1425,1035
T02666,2023-01-10,P05,C03,R03,2,220,152
T02667,2024-02-09,P03,C05,R03,3,1035,678
T02668,2023-10-29,P05,C08,R01,4,280,212
T02669,2023-08-19,P03,C09,R01,3,603,405
T02670,2024-12-31,P05,C07,R01,3,357,243
T02671,2023-03-07,P03,C09,R03,2,616,396
T02672,2023-04-22,P03,C03,R04,5,1430,980
T02673,2023-01-13,P02,C05,R04,2,362,250
T02674,2024-01-28,P05,C010,R01,5,335,200
T02675,2024-05-14,P05,C08,R04,4,424,332
T02676,2024-08-20,P05,C01,R04,2,214,164
T02677,2023-08-22,P01,C08,R04,2,404,312
T02678,2024-08-24,P03,C07,R04,1,326,212
T02679,2023-11-10,P05,C01,R04,2,222,170
T02680,2024-07-19,P01,C010,R02,1,257,174
T02681,2023-01-12,P02,C010,R01,5,755,460
T02682,2023-07-28,P05,C06,R03,5,540,415
T02683,2023-01-14,P05,C01,R04,5,505,345
T02684,2024-09-24,P01,C02,R02,1,211,139
T02685,2024-02-22,P03,C05,R03,5,1620,1015
T02686,2024-03-12,P02,C02,R02,3,591,459
T02687,2024-01-12,P05,C010,R04,2,238,176
T02688,2023-01-20,P03,C01,R04,1,331,203
T02689,2024-08-09,P02,C06,R04,5,770,610
T02690,2023-03-11,P04,C08,R04,3,801,576
T02691,2023-07-30,P04,C08,R03,2,556,380
T02692,2023-04-11,P02,C08,R03,2,334,210
T02693,2024-11-28,P01,C06,R02,5,1455,1130
T02694,2023-05-12,P02,C03,R01,3,546,339
T02695,2024-09-14,P02,C01,R04,1,191,152
T02696,2024-01-16,P01,C02,R02,5,1150,735
T02697,2023-05-12,P01,C05,R02,2,398,278
T02698,2023-01-20,P03,C010,R02,2,534,390
T02699,2024-06-19,P03,C05,R04,2,558,438
T02700,2023-08-15,P01,C010,R04,5,925,670
T02701,2023-06-03,P04,C01,R02,4,1012,756
T02702,2024-04-13,P04,C01,R04,4,1172,752
T02703,2024-02-09,P02,C09,R02,4,764,576
T02704,2023-07-21,P05,C02,R03,3,234,147
T02705,2023-02-07,P02,C07,R04,5,905,690
T02706,2023-07-07,P02,C010,R03,2,458,286
T02707,2023-02-26,P05,C04,R01,3,315,246
T02708,2023-01-20,P01,C07,R04,4,800,544
T02709,2023-09-30,P04,C08,R01,1,399,240
T02710,2023-04-29,P02,C05,R02,3,462,276
T02711,2024-08-05,P05,C01,R04,3,354,261
T02712,2024-05-30,P03,C04,R04,5,1255,895
T02713,2023-08-09,P02,C010,R04,3,690,447
T02714,2024-06-09,P04,C03,R01,5,1600,1250
T02715,2024-05-29,P01,C010,R01,1,287,177
T02716,2024-12-28,P02,C05,R02,2,328,254
T02717,2023-12-02,P02,C010,R03,2,442,268
T02718,2024-11-28,P05,C010,R03,4,252,184
T02719,2023-02-24,P03,C06,R01,4,1376,876
T02720,2024-05-14,P03,C02,R04,1,333,243
T02721,2024-06-19,P01,C07,R03,2,564,356
T02722,2023-06-11,P04,C03,R03,4,1260,928
T02723,2024-10-31,P01,C01,R01,3,726,501
T02724,2024-08-16,P02,C010,R02,5,1070,745
T02725,2023-06-08,P02,C03,R01,4,624,488
T02726,2023-07-07,P03,C09,R01,1,275,189
T02727,2023-03-01,P04,C010,R04,2,522,402
T02728,2023-11-15,P05,C06,R01,1,110,69
T02729,2023-07-30,P04,C06,R04,5,1820,1170
T02730,2024-02-10,P02,C04,R02,5,1195,935
T02731,2024-10-25,P05,C08,R04,1,111,68
T02732,2023-04-19,P04,C05,R02,4,1452,1116
T02733,2023-03-17,P04,C07,R02,4,1364,1020
T02734,2024-06-25,P05,C09,R02,2,144,88
T02735,2023-11-10,P02,C05,R01,2,396,248
T02736,2023-04-27,P04,C05,R04,3,795,567
T02737,2024-12-04,P05,C04,R03,3,333,219
T02738,2023-01-19,P02,C06,R01,2,442,318
T02739,2024-03-07,P05,C02,R02,3,318,210
T02740,2024-11-15,P05,C03,R03,1,71,55
T02741,2023-12-16,P04,C01,R01,4,1044,748
T02742,2023-07-02,P02,C02,R03,3,627,438
T02743,2023-04-23,P04,C02,R02,3,1077,720
T02744,2023-07-02,P01,C08,R03,1,289,186
T02745,2024-04-25,P01,C08,R03,5,1410,1020
T02746,2023-05-26,P02,C02,R02,2,480,360
T02747,2024-09-19,P05,C06,R03,1,102,72
T02748,2023-04-23,P04,C05,R01,5,1820,1290
T02749,2024-04-20,P04,C03,R03,1,366,253
T02750,2023-10-30,P02,C05,R04,4,764,484
T02751,2023-04-28,P02,C05,R01,1,205,157
T02752,2023-06-10,P01,C05,R03,1,262,198
T02753,2024-02-05,P03,C03,R04,4,852,552
T02754,2023-07-17,P02,C03,R04,2,460,352
T02755,2023-09-17,P03,C04,R04,5,1500,1165
T02756,2024-10-21,P02,C07,R03,3,651,447
T02757,2023-02-16,P05,C02,R02,2,140,96
T02758,2024-02-03,P05,C010,R04,1,78,50
T02759,2024-12-10,P01,C04,R02,3,561,378
T02760,2024-07-12,P01,C04,R01,4,1120,880
T02761,2023-03-19,P03,C01,R02,2,672,486
T02762,2023-05-04,P02,C010,R02,5,880,630
T02763,2023-03-16,P04,C08,R02,2,614,480
T02764,2023-05-17,P01,C01,R02,2,562,398
T02765,2024-08-24,P04,C08,R02,3,990,735
T02766,2024-02-04,P04,C07,R01,4,1408,1000
T02767,2024-05-19,P02,C09,R01,4,668,528
T02768,2024-05-14,P03,C08,R02,2,630,414
T02769,2024-07-26,P02,C05,R02,4,656,464
T02770,2023-05-18,P01,C08,R04,3,645,504
T02771,2023-02-19,P04,C010,R01,3,933,618
T02772,2024-09-10,P02,C03,R03,5,820,575
T02773,2024-09-16,P02,C010,R01,4,944,744
T02774,2023-09-11,P02,C07,R03,5,1045,665
T02775,2024-09-21,P01,C04,R04,1,238,152
T02776,2024-12-10,P03,C05,R02,3,717,522
T02777,2024-07-16,P02,C09,R04,2,470,336
T02778,2024-03-01,P01,C07,R02,3,828,516
T02779,2024-06-30,P04,C04,R01,1,385,291
T02780,2023-10-29,P05,C06,R02,2,126,96
T02781,2024-08-03,P01,C010,R03,4,812,496
T02782,2023-12-15,P05,C07,R03,4,308,184
T02783,2023-02-18,P02,C010,R04,3,555,432
T02784,2023-03-15,P02,C09,R01,2,454,296
T02785,2024-12-04,P01,C04,R03,2,530,336
T02786,2023-09-18,P05,C010,R04,5,535,370
T02787,2023-12-22,P02,C03,R01,1,185,112
T02788,2024-08-04,P04,C08,R01,4,1380,920
T02789,2024-08-24,P03,C01,R04,3,1002,765
T02790,2023-09-17,P03,C09,R03,2,514,346
T02791,2024-09-29,P02,C01,R03,4,780,620
T02792,2023-10-22,P05,C02,R04,3,336,252
T02793,2024-10-02,P02,C08,R03,4,960,728
T02794,2023-11-09,P05,C09,R04,3,222,162
T02795,2024-09-03,P04,C07,R03,4,1576,1156
T02796,2023-07-01,P05,C03,R03,5,320,225
T02797,2024-11-16,P02,C07,R04,1,163,115
T02798,2023-12-30,P04,C06,R04,4,1560,1136
T02799,2023-07-07,P01,C02,R03,1,216,171
T02800,2024-07-22,P03,C03,R04,4,920,576
T02801,2024-06-26,P02,C010,R03,2,452,320
T02802,2024-08-18,P02,C010,R02,5,925,655
T02803,2024-10-25,P02,C05,R01,5,1085,720
T02804,2024-07-01,P04,C010,R01,1,375,228
T02805,2024-12-25,P01,C04,R03,2,596,448
T02806,2024-02-12,P05,C02,R01,3,258,201
T02807,2024-09-09,P01,C04,R03,5,1090,665
T02808,2024-02-18,P04,C08,R04,2,586,462
T02809,2023-12-08,P02,C05,R02,2,486,302
T02810,2023-08-08,P03,C05,R01,1,228,157
T02811,2023-06-12,P02,C010,R01,2,478,334
T02812,2023-08-08,P05,C03,R04,2,174,116
T02813,2023-09-27,P03,C08,R02,3,765,513
T02814,2024-09-23,P02,C06,R02,1,229,158
T02815,2024-02-04,P03,C02,R02,1,242,147
T02816,2023-07-01,P01,C02,R04,2,416,312
T02817,2024-09-09,P04,C09,R01,3,1014,666
T02818,2024-12-29,P02,C07,R01,4,732,512
T02819,2023-07-24,P05,C010,R02,5,315,245
T02820,2024-08-04,P01,C09,R04,1,255,190
T02821,2024-07-09,P02,C06,R04,3,645,477
T02822,2023-08-16,P01,C05,R04,3,717,477
T02823,2024-11-26,P05,C01,R02,2,130,78
T02824,2024-09-10,P02,C06,R04,5,860,595
T02825,2024-08-18,P05,C06,R02,1,106,71
T02826,2023-09-07,P03,C03,R02,4,1200,936
T02827,2024-03-16,P05,C03,R02,2,204,154
T02828,2024-06-16,P03,C03,R03,1,248,149
T02829,2023-07-15,P02,C03,R02,1,207,125
T02830,2024-11-20,P03,C07,R04,3,879,702
T02831,2024-06-02,P02,C010,R03,5,820,500
T02832,2023-03-11,P02,C02,R01,4,968,696
T02833,2024-09-30,P04,C010,R01,5,1610,1195
T02834,2024-02-03,P02,C010,R04,3,729,483
T02835,2024-11-02,P03,C02,R04,4,836,620
T02836,2023-07-22,P04,C03,R04,4,1228,824
T02837,2023-05-28,P04,C010,R04,2,516,340
T02838,2024-04-16,P02,C07,R03,4,728,456
T02839,2024-10-16,P05,C03,R04,1,89,65
T02840,2023-07-18,P05,C07,R02,5,420,305
T02841,2024-03-01,P04,C09,R01,5,1600,1250
T02842,2024-10-27,P02,C010,R04,2,338,226
T02843,2024-05-06,P05,C04,R02,4,380,284
T02844,2023-05-22,P02,C07,R04,3,627,405
T02845,2023-11-09,P02,C09,R02,1,152,106
T02846,2023-06-14,P04,C08,R03,2,682,448
T02847,2023-11-10,P04,C08,R01,4,1584,1024
T02848,2023-01-21,P01,C09,R01,3,675,459
T02849,2023-03-23,P05,C05,R03,4,260,200
T02850,2024-08-03,P05,C05,R02,2,224,152
T02851,2023-05-11,P05,C03,R04,3,279,189
T02852,2024-08-21,P03,C05,R02,3,1014,786
T02853,2024-12-30,P02,C08,R01,3,528,378
T02854,2023-11-01,P04,C05,R03,3,1035,738
T02855,2024-01-06,P05,C04,R03,4,368,276
T02856,2024-01-19,P01,C08,R02,3,885,672
T02857,2024-03-20,P05,C07,R02,4,456,352
T02858,2024-02-29,P02,C06,R03,3,513,330
T02859,2023-06-10,P02,C05,R01,3,591,396
T02860,2023-06-27,P04,C05,R04,2,784,600
T02861,2024-09-20,P03,C010,R04,4,904,568
T02862,2024-12-08,P04,C02,R02,4,1576,1128
T02863,2024-05-04,P05,C04,R03,5,345,225
T02864,2023-11-23,P01,C08,R03,2,514,386
T02865,2024-08-20,P04,C08,R03,4,1028,700
T02866,2023-10-16,P03,C01,R01,2,540,390
T02867,2024-08-15,P04,C02,R02,2,734,520
T02868,2024-10-25,P02,C05,R02,2,312,246
T02869,2024-07-26,P05,C09,R02,1,104,81
T02870,2024-07-26,P05,C010,R01,4,292,176
T02871,2023-12-20,P05,C07,R02,2,146,102
T02872,2023-01-28,P05,C010,R04,1,118,93
T02873,2023-02-12,P05,C05,R02,1,105,71
T02874,2024-11-11,P05,C01,R02,3,249,150
T02875,2024-02-27,P01,C06,R02,3,843,669
T02876,2024-08-20,P03,C08,R01,4,1308,1044
T02877,2023-06-26,P05,C07,R04,3,249,177
T02878,2024-06-12,P03,C02,R04,4,1336,824
T02879,2024-09-01,P05,C05,R03,1,66,52
T02880,2024-05-08,P04,C04,R03,1,307,237
T02881,2023-07-17,P05,C09,R04,4,272,164
T02882,2024-09-01,P02,C010,R02,3,678,414
T02883,2024-07-30,P01,C01,R02,3,756,582
T02884,2024-05-31,P04,C06,R02,4,1460,1136
T02885,2024-05-28,P04,C03,R01,5,1600,1120
T02886,2023-01-22,P02,C09,R02,3,462,312
T02887,2023-04-22,P05,C05,R01,2,234,166
T02888,2023-02-26,P01,C06,R04,3,780,561
T02889,2023-03-07,P04,C09,R02,5,1790,1195
T02890,2023-04-08,P01,C09,R02,1,299,226
T02891,2023-05-24,P04,C08,R03,1,334,243
T02892,2024-03-10,P05,C09,R04,1,93,65
T02893,2024-09-28,P04,C04,R02,3,828,606
T02894,2024-11-09,P04,C06,R01,1,313,224
T02895,2023-03-27,P03,C05,R04,5,1335,1020
T02896,2024-08-10,P05,C05,R03,5,380,255
T02897,2023-12-10,P02,C04,R04,3,738,474
T02898,2023-10-21,P02,C02,R01,2,456,340
T02899,2024-07-24,P05,C06,R03,3,309,240
T02900,2024-10-11,P02,C09,R01,1,242,149
T02901,2024-09-02,P05,C01,R04,3,342,225
T02902,2024-12-04,P02,C07,R03,5,1100,820
T02903,2023-08-31,P03,C06,R01,3,993,663
T02904,2024-07-14,P02,C03,R04,3,720,567
T02905,2023-02-01,P04,C01,R01,2,586,442
T02906,2024-01-26,P05,C04,R02,5,480,305
T02907,2023-10-04,P01,C09,R04,4,984,736
T02908,2024-06-15,P01,C02,R03,4,860,592
T02909,2023-06-03,P05,C03,R03,5,550,405
T02910,2024-01-18,P03,C02,R02,4,960,684
T02911,2023-03-09,P02,C02,R01,1,187,134
T02912,2023-08-02,P03,C010,R01,4,1108,848
T02913,2024-10-16,P01,C08,R03,1,289,204
T02914,2024-01-11,P05,C03,R01,5,300,180
T02915,2023-08-01,P05,C07,R04,4,452,308
T02916,2023-03-20,P03,C08,R04,4,1264,836
T02917,2024-12-26,P03,C03,R03,1,247,192
T02918,2024-09-19,P02,C02,R04,1,157,98
T02919,2024-08-26,P04,C08,R03,3,1065,813
T02920,2024-01-16,P04,C03,R01,2,718,542
T02921,2024-11-10,P02,C07,R01,4,824,552
T02922,2023-02-27,P04,C01,R01,2,552,392
T02923,2023-01-26,P01,C06,R02,2,480,334
T02924,2024-03-22,P04,C09,R03,4,1048,676
T02925,2023-03-07,P02,C03,R04,1,214,161
T02926,2023-09-11,P04,C07,R01,3,1029,651
T02927,2023-02-13,P05,C06,R02,5,335,220
T02928,2023-04-07,P03,C08,R04,4,836,644
T02929,2024-07-07,P01,C03,R04,4,732,520
T02930,2023-08-15,P05,C03,R04,5,440,265
T02931,2024-11-09,P05,C04,R01,2,210,140
T02932,2024-03-11,P02,C03,R04,3,630,387
T02933,2024-08-23,P03,C09,R03,2,612,478
T02934,2024-01-14,P03,C04,R02,5,1040,660
T02935,2023-06-27,P01,C06,R04,5,980,765
T02936,2024-03-02,P02,C08,R04,3,693,432
T02937,2024-12-09,P01,C08,R03,5,1195,745
T02938,2023-11-03,P04,C05,R04,5,1980,1190
T02939,2024-05-18,P05,C05,R01,3,339,222
T02940,2023-09-25,P01,C06,R01,4,988,724
T02941,2024-08-08,P05,C010,R01,2,166,132
T02942,2023-01-08,P02,C07,R04,4,728,484
T02943,2024-05-22,P04,C010,R02,4,1056,660
T02944,2024-04-20,P02,C07,R02,2,354,266
T02945,2023-10-24,P04,C04,R04,4,1024,648
T02946,2023-06-13,P04,C06,R02,3,1122,870
T02947,2024-04-29,P05,C07,R02,2,150,116
T02948,2024-08-19,P02,C05,R04,1,221,139
T02949,2023-03-13,P02,C05,R01,4,756,512
T02950,2024-07-20,P01,C02,R04,5,1075,735
T02951,2024-07-12,P02,C07,R01,2,440,334
T02952,2023-08-26,P01,C06,R01,1,238,151
T02953,2023-04-14,P03,C01,R02,5,1610,1080
T02954,2023-07-29,P03,C04,R02,1,333,241
T02955,2024-07-07,P03,C03,R01,4,1056,640
T02956,2024-04-12,P02,C03,R01,5,1115,790
T02957,2024-03-29,P02,C07,R02,4,944,580
T02958,2023-09-25,P01,C010,R03,5,1160,895
T02959,2024-01-21,P04,C04,R01,2,600,370
T02960,2024-01-22,P01,C08,R01,3,585,390
T02961,2023-09-16,P03,C09,R01,3,714,513
T02962,2023-10-10,P01,C03,R02,1,215,165
T02963,2024-09-17,P04,C05,R04,5,1670,1135
T02964,2023-02-09,P02,C04,R01,4,956,640
T02965,2024-04-30,P01,C010,R01,2,432,266
T02966,2023-08-08,P03,C06,R01,2,524,328
T02967,2023-05-09,P03,C010,R04,2,598,412
T02968,2024-06-03,P02,C04,R04,3,654,402
T02969,2024-09-04,P01,C08,R01,4,748,556
T02970,2024-11-18,P04,C03,R01,2,596,392
T02971,2024-09-10,P02,C05,R03,2,448,298
T02972,2024-09-04,P01,C01,R04,1,182,133
T02973,2023-09-17,P05,C06,R03,5,555,440
T02974,2024-01-01,P03,C05,R01,5,1490,950
T02975,2024-06-27,P04,C08,R01,5,1790,1120
T02976,2024-10-10,P04,C09,R01,1,257,166
T02977,2024-06-07,P04,C08,R01,3,936,642
T02978,2023-01-16,P03,C08,R02,1,328,217
T02979,2023-05-09,P01,C03,R02,2,400,256
T02980,2024-07-28,P02,C04,R02,4,956,672
T02981,2023-04-19,P01,C04,R03,2,416,300
T02982,2024-06-16,P02,C05,R04,2,312,196
T02983,2024-10-31,P04,C09,R01,4,1232,892
T02984,2023-09-26,P01,C09,R04,5,1290,1010
T02985,2023-06-11,P04,C010,R02,1,314,218
T02986,2023-09-17,P05,C01,R01,3,345,255
T02987,2023-04-12,P04,C08,R01,2,708,440
T02988,2024-05-20,P04,C01,R03,2,692,552
T02989,2024-07-24,P02,C02,R04,3,540,345
T02990,2023-09-04,P05,C07,R03,1,84,61
T02991,2024-10-01,P04,C08,R02,2,680,432
T02992,2024-06-20,P04,C01,R04,3,759,555
T02993,2023-05-11,P05,C03,R02,2,188,112
T02994,2023-12-19,P05,C07,R03,5,530,360
T02995,2023-07-15,P01,C09,R03,5,1115,710
T02996,2024-10-27,P02,C08,R01,2,386,278
T02997,2024-01-17,P05,C08,R04,2,212,158
T02998,2024-10-06,P05,C09,R04,5,560,395
T02999,2023-08-15,P03,C010,R01,2,460,280
T03000,2024-12-01,P05,C03,R04,1,111,74
T03001,2024-04-20,P02,C08,R02,1,212,129
T03002,2024-04-21,P04,C01,R02,4,1544,1156
T03003,2023-09-22,P04,C08,R03,1,364,226
T03004,2024-01-07,P04,C07,R02,2,778,554
T03005,2024-04-30,P04,C08,R04,2,760,456
T03006,2024-03-09,P03,C01,R01,3,1014,810
T03007,2024-10-07,P05,C06,R03,1,104,63
T03008,2023-07-30,P04,C07,R01,5,1840,1255
T03009,2024-07-25,P01,C05,R03,5,1275,870
T03010,2024-01-12,P04,C05,R03,4,1040,748
T03011,2024-01-30,P05,C07,R01,3,198,153
T03012,2024-03-25,P04,C03,R02,5,1550,1130
T03013,2023-12-30,P03,C06,R02,4,1204,840
T03014,2024-04-01,P02,C07,R02,1,184,134
T03015,2024-12-25,P02,C01,R02,3,600,447
T03016,2024-12-28,P05,C02,R01,3,318,213
T03017,2023-08-14,P02,C04,R04,2,396,246
T03018,2023-05-11,P02,C08,R03,1,175,134
T03019,2024-08-10,P01,C010,R01,3,681,453
T03020,2024-04-20,P05,C06,R02,4,372,232
T03021,2023-10-04,P05,C01,R02,5,465,345
T03022,2023-06-05,P02,C010,R01,1,191,151
T03023,2023-08-06,P02,C05,R03,1,242,168
T03024,2023-07-09,P02,C07,R01,3,630,468
T03025,2024-02-21,P03,C06,R01,3,747,516
T03026,2024-11-05,P04,C09,R04,3,1191,873
T03027,2024-11-22,P03,C08,R01,4,904,644
T03028,2024-06-29,P05,C04,R04,2,138,84
T03029,2023-02-10,P01,C05,R03,3,852,549
T03030,2023-11-03,P04,C07,R01,2,674,410
T03031,2023-12-04,P01,C08,R01,2,460,344
T03032,2023-11-10,P05,C05,R02,1,84,65
T03033,2023-03-16,P05,C09,R01,5,365,270
T03034,2023-10-06,P01,C010,R02,5,1335,990
T03035,2023-06-25,P01,C04,R02,4,868,620
T03036,2024-10-23,P01,C04,R02,4,1028,768
T03037,2023-09-30,P05,C08,R03,5,465,290
T03038,2024-09-11,P02,C01,R04,5,1090,665
T03039,2024-10-12,P01,C08,R02,1,242,158
T03040,2023-10-16,P04,C05,R01,1,281,224
T03041,2024-12-24,P05,C01,R01,5,525,330
T03042,2023-09-29,P03,C04,R02,3,618,456
T03043,2023-03-07,P03,C02,R02,3,858,522
T03044,2024-04-27,P04,C04,R01,1,294,215
T03045,2023-09-05,P02,C08,R02,2,362,288
T03046,2023-06-05,P01,C05,R04,5,1050,770
T03047,2023-02-16,P05,C01,R04,4,280,188
T03048,2024-03-29,P01,C07,R03,3,645,405
T03049,2023-07-20,P05,C01,R02,2,124,74
T03050,2024-10-21,P03,C09,R03,3,987,777
T03051,2023-05-04,P01,C03,R03,2,466,348
T03052,2023-01-01,P04,C03,R03,5,1970,1370
T03053,2024-10-01,P02,C06,R02,5,1035,680
T03054,2023-07-10,P04,C010,R03,5,1775,1140
T03055,2024-08-01,P02,C06,R04,1,169,127
T03056,2024-05-30,P01,C06,R03,2,470,356
T03057,2024-03-17,P01,C01,R04,4,932,708
T03058,2023-05-23,P02,C05,R04,4,976,700
T03059,2023-07-10,P03,C06,R02,5,1530,970
T03060,2024-06-16,P05,C08,R03,4,476,372
T03061,2023-08-15,P04,C01,R02,3,840,624
T03062,2023-11-09,P04,C05,R04,2,772,616
T03063,2024-09-20,P04,C03,R01,2,552,378
T03064,2023-10-29,P01,C02,R03,2,536,384
T03065,2024-10-15,P04,C08,R02,3,1113,696
T03066,2024-04-04,P05,C07,R01,1,92,71
T03067,2024-02-05,P05,C010,R03,3,345,222
T03068,2024-07-04,P02,C07,R03,2,324,200
T03069,2024-01-28,P01,C05,R02,2,426,296
T03070,2023-07-26,P05,C09,R01,2,156,110
T03071,2023-07-29,P03,C05,R02,4,1372,932
T03072,2023-04-25,P01,C02,R03,1,295,211
T03073,2024-10-07,P01,C03,R03,3,684,504
T03074,2023-09-08,P05,C04,R04,2,214,148
T03075,2023-08-07,P03,C05,R03,5,1170,930
T03076,2024-02-11,P02,C03,R03,1,178,125
T03077,2024-03-18,P05,C07,R01,5,405,260
T03078,2024-08-25,P03,C05,R01,1,209,161
T03079,2023-12-20,P01,C05,R04,2,454,346
T03080,2024-07-11,P03,C06,R04,1,325,219
T03081,2024-07-03,P01,C07,R04,1,205,138
T03082,2023-05-22,P05,C010,R02,2,222,172
T03083,2024-09-03,P05,C010,R02,5,325,225
T03084,2024-05-15,P04,C08,R04,5,1625,1155
T03085,2024-12-02,P04,C09,R02,4,1132,872
T03086,2024-06-30,P04,C04,R03,5,1655,1205
T03087,2024-10-20,P05,C05,R04,5,480,345
T03088,2024-06-25,P02,C05,R04,1,189,129
T03089,2024-05-21,P05,C08,R02,4,452,272
T03090,2024-08-18,P03,C09,R01,2,530,318
T03091,2023-10-08,P05,C07,R04,2,120,74
T03092,2024-02-28,P05,C05,R02,3,321,207
T03093,2023-09-27,P01,C03,R02,4,872,640
T03094,2023-06-03,P01,C01,R01,1,291,180
T03095,2024-09-05,P01,C09,R04,3,783,474
T03096,2024-12-27,P05,C05,R01,3,357,243
T03097,2024-10-23,P02,C09,R03,2,360,260
T03098,2023-03-24,P03,C010,R01,5,1175,715
T03099,2024-09-13,P03,C04,R01,1,203,128
T03100,2024-03-01,P02,C05,R02,4,872,592
T03101,2023-10-02,P02,C04,R01,3,681,459
T03102,2024-12-13,P03,C02,R03,1,211,128
T03103,2023-10-11,P04,C01,R02,2,624,406
T03104,2023-06-22,P01,C08,R03,3,783,576
T03105,2023-11-23,P01,C04,R01,3,594,390
T03106,2024-12-18,P03,C05,R03,2,582,412
T03107,2023-03-04,P02,C06,R03,2,370,252
T03108,2023-03-14,P04,C08,R01,2,654,470
T03109,2024-09-27,P03,C08,R01,1,318,195
T03110,2024-01-10,P01,C07,R02,1,275,198
T03111,2024-09-24,P05,C04,R02,1,87,54
T03112,2024-05-22,P02,C06,R04,5,835,575
T03113,2024-02-02,P05,C04,R02,3,216,144
T03114,2023-04-30,P03,C07,R01,1,308,211
T03115,2024-03-12,P01,C01,R03,5,1490,1040
T03116,2024-11-06,P04,C05,R03,3,1098,759
T03117,2024-04-09,P05,C010,R02,1,91,59
T03118,2023-10-13,P04,C010,R02,2,638,434
T03119,2023-09-22,P01,C04,R01,4,1188,776
T03120,2023-11-16,P05,C07,R03,1,79,62
T03121,2024-11-03,P04,C09,R04,4,1508,1136
T03122,2024-01-11,P04,C05,R04,1,352,246
T03123,2023-03-30,P05,C04,R02,2,152,96
T03124,2024-10-15,P01,C09,R04,4,1008,692
T03125,2023-07-22,P04,C05,R01,5,1420,970
T03126,2023-11-30,P03,C09,R04,2,688,508
T03127,2023-08-10,P05,C08,R02,4,448,288
T03128,2023-02-10,P02,C04,R01,4,840,568
T03129,2024-12-08,P02,C07,R03,2,426,300
T03130,2023-03-09,P01,C05,R01,2,464,356
T03131,2024-05-28,P03,C010,R02,2,542,400
T03132,2024-09-28,P04,C04,R02,3,1008,618
T03133,2024-09-13,P02,C05,R04,5,870,535
T03134,2024-08-20,P01,C05,R04,1,288,228
T03135,2024-09-23,P03,C09,R03,4,1184,788
T03136,2023-05-07,P03,C09,R03,1,295,211
T03137,2023-09-12,P01,C06,R02,2,578,402
T03138,2024-11-25,P01,C04,R02,5,1155,810
T03139,2023-01-16,P04,C02,R02,5,1350,925
T03140,2024-04-21,P01,C03,R03,3,735,582
T03141,2023-03-03,P04,C02,R02,2,540,354
T03142,2024-03-07,P04,C05,R03,4,1508,904
T03143,2024-10-31,P05,C06,R02,3,342,210
T03144,2023-09-25,P03,C05,R01,2,504,308
T03145,2023-02-04,P03,C02,R01,3,618,477
T03146,2024-07-29,P03,C05,R02,1,231,158
T03147,2024-05-08,P05,C09,R01,2,146,116
T03148,2024-07-15,P04,C04,R03,4,1004,680
T03149,2024-04-13,P04,C010,R04,4,1296,860
T03150,2024-10-22,P01,C02,R01,2,570,410
T03151,2023-11-21,P05,C03,R04,3,204,147
T03152,2023-10-31,P01,C03,R01,5,970,620
T03153,2023-10-03,P05,C09,R03,2,220,156
T03154,2024-11-14,P01,C04,R01,4,1180,836
T03155,2023-07-20,P02,C01,R01,1,165,101
T03156,2024-03-20,P03,C01,R02,4,920,572
T03157,2023-11-20,P03,C07,R04,5,1055,735
T03158,2023-02-04,P04,C07,R04,4,1188,852
T03159,2024-04-26,P02,C02,R03,5,1020,775
T03160,2024-12-28,P03,C09,R03,2,536,342
T03161,2024-04-24,P04,C09,R04,4,1104,700
T03162,2023-03-06,P02,C05,R02,3,702,552
T03163,2023-01-08,P03,C03,R02,3,672,501
T03164,2023-10-28,P01,C03,R04,4,784,564
T03165,2023-12-09,P05,C03,R01,4,400,284
T03166,2024-03-06,P02,C06,R04,1,215,155
T03167,2024-02-28,P04,C04,R01,4,1120,808
T03168,2023-11-28,P02,C08,R04,1,249,198
T03169,2024-03-13,P04,C05,R01,1,273,201
T03170,2024-08-10,P02,C01,R02,1,194,127
T03171,2023-06-23,P04,C09,R04,1,272,205
T03172,2024-07-12,P03,C01,R03,2,634,412
T03173,2024-06-10,P01,C06,R01,3,555,420
T03174,2024-10-20,P03,C01,R02,1,229,137
T03175,2023-01-26,P01,C03,R03,3,561,441
T03176,2024-08-27,P03,C010,R02,1,252,174
T03177,2024-02-10,P03,C05,R01,3,753,549
T03178,2023-08-20,P02,C010,R04,4,604,400
T03179,2024-06-16,P05,C07,R02,4,356,248
T03180,2024-07-03,P04,C010,R04,3,768,585
T03181,2024-05-19,P04,C08,R04,1,386,287
T03182,2024-10-30,P04,C09,R02,2,776,514
T03183,2023-06-28,P01,C06,R02,3,594,360
